,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
8409600,3.6797507,3.5391374,3.0352025,1.353774,0.94657266,4.786033,0.42258546,2.975591,35.234467,19.80381,80.68673,19.828794,97.1318,14.791151,76.585365,14.4907875,75.4286,38.590855,21.907843,0.095787786,0.09580655,0.0,0.035701595,0.0,0.037386674,0.037362743,0.03516575,0.0,0.026274983,0.026235836,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8413200,3.5625067,2.366702,3.2130241,1.150856,0.7716438,5.086359,0.41024202,2.9766047,36.39247,19.554165,84.45434,19.574303,99.26735,16.47949,78.80137,16.200539,79.803,39.569584,21.560194,0.09361507,0.0936332,0.0,0.033319745,0.0,0.035352383,0.035328794,0.034852766,0.0,0.025246922,0.02520846,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8416800,3.6375253,1.2648716,3.5693095,1.736411,1.0466596,5.499999,1.3902473,2.9774048,37.31398,19.147055,86.77168,19.164692,100.67737,19.25186,81.16924,19.033743,89.86341,40.54286,21.080055,0.09187319,0.09189081,0.0,0.03158607,0.0,0.03367248,0.03364919,0.03506773,0.0,0.022107888,0.022071628,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8420400,3.7067769,0.51407087,4.018501,2.6823347,1.529393,5.499999,3.0534575,2.9759026,35.590885,24.919554,91.34956,24.941874,106.62947,22.376875,83.99744,22.275816,74.91656,28.240957,27.340958,0.09512096,0.095139526,0.0,0.032359403,0.0,0.03350439,0.03348112,0.035200994,0.0,0.02916195,0.0,0.11277978,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8424000,3.5718782,0.723579,4.572225,3.784193,2.2372103,5.499999,4.1995363,2.9759119,35.598736,25.827057,92.110374,25.882788,88.08703,22.450153,84.26546,22.35076,75.79078,28.895151,27.99515,0.095106244,0.09512481,0.0,0.032453008,0.0,0.0,0.04740229,0.035087973,0.0,0.028901283,0.0,0.10836866,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8427600,3.5135098,1.0273418,5.1293726,4.4810157,2.9523852,5.3805647,4.266974,2.976042,35.749043,26.120405,92.79265,26.175045,88.63988,27.95458,87.06426,27.95458,60.37845,29.177286,28.277287,0.09482454,0.094843015,0.0,0.032205023,0.0,0.0,0.04725666,0.036584135,0.0,0.0,0.0,0.10759238,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8431200,3.6210845,1.8289348,5.1426926,3.6293187,3.7086554,5.1265707,3.1824355,2.9765072,36.278713,31.15894,75.97109,31.15894,67.91212,28.378963,87.60009,28.378963,59.356937,33.504078,32.604076,0.09382932,0.09384751,0.0,0.0,0.0,0.0,0.0,0.03652212,0.0,0.0,0.0,0.08026252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8434800,3.7719312,2.5755682,4.9125204,3.2271664,3.7292027,5.078788,2.8382986,2.9759212,35.612602,28.732475,73.59611,28.692127,86.25481,28.533484,63.341366,28.408781,69.296135,31.338816,30.438814,0.09508028,0.09509884,0.0,0.0,0.0,0.0,0.049886085,0.0,0.0,0.032667518,0.0,0.09251517,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8438400,3.7756796,3.0280755,4.575127,3.5620856,3.0706105,5.3497014,3.2253168,2.9755397,35.176945,28.913855,69.91543,28.872303,84.85717,28.231936,61.107006,28.105347,68.02566,31.499712,30.599707,0.09589526,0.09591405,0.0,0.0,0.0,0.0,0.050686486,0.0,0.0,0.032933075,0.0,0.08852733,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8442000,3.7007494,3.4279394,4.112867,3.4612825,2.1946454,5.499999,3.076684,2.9745724,34.087414,28.877434,61.039516,28.83425,82.65855,27.193659,56.205875,27.06543,66.15075,31.421396,30.521397,0.09792271,0.09794211,0.0,0.0,0.0,0.0,0.0517514,0.0,0.0,0.0331684,0.0,0.08050496,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8445600,3.4229245,3.7000625,3.4192722,2.4933136,1.4483281,5.257177,1.9652541,2.9731305,32.481632,28.597635,52.876553,28.551384,78.22223,17.546648,76.726845,17.42505,59.899982,31.070217,30.170214,0.10088383,0.1009041,0.0,0.0,0.0,0.0,0.05370594,0.03658261,0.0,0.03222494,0.0,0.064698055,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8449200,2.9395447,3.439069,3.0525503,1.5113363,0.9461448,5.0829363,0.56445587,2.9733353,32.70745,26.228577,82.38857,26.260132,100.99482,12.646505,75.89432,12.35796,74.77379,29.57575,28.67575,0.1004693,0.100489445,0.0,0.038286712,0.0,0.03939238,0.03936812,0.034311425,0.0,0.025711903,0.02567313,0.07708554,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8452800,2.514245,3.0148764,3.29554,1.4696645,0.7468081,5.3599796,0.51732385,2.9744282,33.92333,26.556044,86.563286,26.583895,103.8925,14.618217,78.00409,14.346685,78.85836,29.85307,28.953064,0.09822673,0.09824621,0.0,0.03619698,0.0,0.037382122,0.03735819,0.03422367,0.0,0.024882311,0.024844099,0.08497573,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8456400,2.2503123,2.744358,3.7084637,2.1911461,0.9689899,5.499999,1.6171451,2.9748979,34.45418,26.646196,89.4753,26.671238,105.81712,17.137547,80.24907,16.928263,88.76145,29.897564,28.997564,0.0972419,0.09726109,0.0,0.034571443,0.0,0.03583828,0.03581461,0.0343658,0.0,0.021620138,0.021584235,0.08913137,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8460000,2.089913,2.5668154,4.206443,3.2504115,1.4342917,5.499999,3.1000965,2.9754002,35.01931,26.743507,92.44423,26.766655,108.02008,21.241743,83.53445,21.142246,74.531685,29.940872,29.040873,0.09618954,0.096208416,0.0,0.03282136,0.0,0.03392259,0.033899248,0.03481072,0.0,0.028917927,0.0,0.093195975,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8463600,2.0593193,2.6500428,4.7814217,4.08131,2.1312354,5.499999,4.194476,2.9755955,35.23909,27.289711,94.41066,27.343327,90.422455,21.675568,84.74345,21.581802,77.68947,30.230349,29.330347,0.09577914,0.0957979,0.0,0.03191471,0.0,0.0,0.046911117,0.03435286,0.0,0.028006349,0.0,0.092331566,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8467200,2.1738055,3.0534368,5.273261,4.1430454,2.9467576,5.3929453,4.3126364,2.9763443,36.091187,31.59881,77.031006,31.59881,69.69364,27.599052,87.709785,27.599052,61.129982,33.897713,32.997715,0.094182104,0.094200395,0.0,0.0,0.0,0.0,0.0,0.03602691,0.0,0.0,0.0,0.07204957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8470800,2.398201,3.818246,5.1059318,3.4530876,3.7978127,5.1900554,3.4588373,2.9765072,36.281994,32.15333,76.88885,32.15333,68.99189,27.876724,88.17383,27.876724,60.455338,34.439846,33.539845,0.09382314,0.09384133,0.0,0.0,0.0,0.0,0.0,0.035922147,0.0,0.0,0.0,0.06970941,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8474400,2.7154002,4.464565,4.9413466,3.3264349,3.747639,4.9537163,2.670876,2.9767816,36.594536,30.43036,76.694336,30.392132,90.67565,31.587172,64.9692,31.587172,59.92149,32.994537,32.094536,0.0932342,0.09325222,0.0,0.0,0.0,0.0,0.048454896,0.0,0.0,0.0,0.0,0.087509654,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8478000,2.939233,4.8460298,4.7745566,4.2901716,3.4269981,5.2267694,3.4232488,2.976498,36.266777,30.561047,76.572334,30.52322,91.31937,28.716473,64.531624,28.599485,73.403465,33.091187,32.19118,0.093851805,0.09387,0.0,0.0,0.0,0.0,0.0481777,0.0,0.0,0.031560164,0.0,0.08230228,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8481600,3.1830041,5.483577,4.610995,3.9756696,3.0711129,5.499999,4.7340155,2.9770977,36.95773,33.540142,76.291534,33.540142,69.67567,29.702646,64.24792,29.598871,80.92831,35.81025,34.910248,0.092548065,0.09256589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029582357,0.0,0.06650516,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8485200,3.822472,5.500055,4.438298,3.3091707,2.7398493,5.3268933,4.052122,2.9790652,39.25494,30.500055,72.96087,30.500055,63.96784,34.83318,62.374058,34.83318,57.96774,43.629692,31.690056,0.08816476,0.088181324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8488800,4.339892,5.0907774,4.093752,3.2576485,2.0867822,4.996969,2.5233037,2.9762652,36.00391,27.986767,61.089645,27.94387,82.15717,28.786213,55.92965,28.65326,65.27307,39.784454,29.37283,0.09434612,0.09436445,0.0,0.0,0.0,0.0,0.05156248,0.0,0.0,0.033816922,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8492400,4.369095,4.5430202,3.4017942,2.2549932,1.44071,4.797986,1.4059672,2.9752374,34.837452,27.305088,51.912354,27.259466,77.79311,19.953342,77.492714,19.826908,59.826138,38.564392,28.703632,0.096528634,0.09654762,0.0,0.0,0.0,0.0,0.05330926,0.03747616,0.0,0.032911327,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8496000,4.126012,3.547774,3.0226824,1.3222595,0.9424427,4.8014092,0.3811089,2.9757955,35.47024,19.81339,80.71756,19.838291,97.13758,15.141269,76.760315,14.839818,75.64059,38.972256,21.91727,0.09534685,0.09536548,0.0,0.035689477,0.0,0.037389703,0.03736577,0.035266988,0.0,0.026326336,0.026287155,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8499600,4.000624,2.3754036,3.2014434,1.1322154,0.7732995,5.113241,0.38121122,2.9768374,36.659348,19.551704,84.3312,19.572239,99.26311,16.850555,78.87432,16.569777,79.94672,39.96965,21.55914,0.0931118,0.093129784,0.0,0.03339415,0.0,0.035354316,0.035330728,0.035026625,0.0,0.025336219,0.025297698,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8503200,4.0736384,1.2732477,3.5535243,1.7151937,1.0336744,5.499999,1.4211198,2.9776,37.541424,19.104435,86.35772,19.123066,100.565544,19.650942,81.333534,19.434277,90.42989,40.92305,21.043324,0.09144143,0.09145894,0.0,0.03182875,0.0,0.033739563,0.033716258,0.035202846,0.0,0.022028273,0.021992072,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8506800,4.139867,0.5188706,3.9890234,2.6444764,1.5251421,5.499999,3.0782,2.976112,35.827854,24.963152,91.443436,24.984917,106.57085,22.736769,84.1069,22.635607,75.22758,28.301764,27.401764,0.09467668,0.09469511,0.0,0.032327343,0.0,0.03360354,0.033580255,0.03534498,0.0,0.029177697,0.0,0.11471597,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8510400,3.9937222,0.74094075,4.546301,3.7544088,2.2374241,5.499999,4.2550864,2.976112,35.82899,25.907995,92.04073,25.964216,88.146965,22.795988,84.58389,22.696514,76.09681,28.99032,28.09032,0.094674535,0.094692975,0.0,0.032548565,0.0,0.0,0.04741455,0.035104025,0.0,0.028914262,0.0,0.110018,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8514000,3.9283216,1.0621397,5.101476,4.4548593,2.9747279,5.371449,4.2117586,2.9762373,35.97263,26.218292,92.520386,26.274183,88.75309,28.322762,87.18405,28.322762,60.29978,29.292614,28.392614,0.094404876,0.09442323,0.0,0.032441024,0.0,0.0,0.04724878,0.03672035,0.0,0.0,0.0,0.10941449,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8517600,4.017372,1.8521752,5.146934,3.6630933,3.7196686,5.1128225,3.117035,2.9766653,36.46098,31.322716,76.00475,31.322716,67.90863,28.72099,87.800934,28.72099,59.39676,33.676132,32.776134,0.09348598,0.09350407,0.0,0.0,0.0,0.0,0.0,0.036600005,0.0,0.0,0.0,0.08165873,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8521200,4.157294,2.6224306,4.918874,3.202982,3.7262728,5.105874,2.8911695,2.9761164,35.83337,28.869112,73.30275,28.828627,86.210304,28.888998,63.262913,28.763767,69.382385,31.486946,30.58694,0.09466634,0.09468477,0.0,0.0,0.0,0.0,0.049979247,0.0,0.0,0.032741606,0.0,0.094136275,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8524800,4.1493454,3.09116,4.568523,3.5375197,3.0607226,5.378844,3.2852852,2.9757538,35.418865,29.056023,70.28907,29.014435,84.95699,28.574253,61.08064,28.446974,68.01148,31.651703,30.751703,0.095442995,0.09546166,0.0,0.0,0.0,0.0,0.05070766,0.0,0.0,0.033030022,0.0,0.09002904,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8528400,4.0699453,3.5039349,4.118978,3.455283,2.1751022,5.499999,3.1654134,2.9747536,34.292366,29.006485,61.228436,28.963247,82.71491,27.538015,56.24365,27.40924,66.21487,31.558369,30.65837,0.09754248,0.09756175,0.0,0.0,0.0,0.0,0.051786613,0.0,0.0,0.033243593,0.0,0.081796184,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8532000,3.7803445,3.7878897,3.429783,2.493081,1.4426633,5.2595115,2.080847,2.9732654,32.63111,28.712128,52.81603,28.665981,78.48326,17.761412,76.81872,17.639717,60.06494,31.190582,30.290583,0.10060949,0.10062968,0.0,0.0,0.0,0.0,0.053638946,0.036650322,0.0,0.032238927,0.0,0.06598575,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8535600,3.2911603,3.5457044,3.0512109,1.5396974,0.9568697,5.066788,0.61586666,2.9734654,32.854046,26.380465,82.45157,26.412216,101.11948,12.899918,76.13894,12.609084,74.74016,29.734564,28.834564,0.10019987,0.100219935,0.0,0.038333453,0.0,0.039412912,0.03938865,0.034317415,0.0,0.025821734,0.025782889,0.078029364,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8539200,2.8583357,3.1305995,3.2969167,1.503495,0.78011775,5.338167,0.51964927,2.974549,34.060966,26.695976,86.66119,26.723629,103.93553,14.911981,78.32264,14.640444,79.151726,30.00111,29.10111,0.097971745,0.097991146,0.0,0.03622056,0.0,0.03746078,0.037436835,0.034208912,0.0,0.024882467,0.024844255,0.08586637,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8542800,2.5861895,2.867541,3.7113008,2.2238975,1.0471805,5.499999,1.6463991,2.9750514,34.6276,26.79569,89.65125,26.820684,105.97874,17.314695,80.31204,17.104387,88.82141,30.052643,29.152637,0.096919395,0.09693848,0.0,0.034555793,0.0,0.035829622,0.03580595,0.034433622,0.0,0.021677356,0.021641413,0.09007791,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8546400,2.4153674,2.7007933,4.21274,3.2923625,1.5028177,5.499999,3.1140957,2.9755304,35.16573,26.890047,92.40731,26.91413,108.25354,21.528255,83.49178,21.428635,74.75832,30.093895,29.193895,0.09591621,0.09593501,0.0,0.032936342,0.0,0.033839956,0.033816632,0.03500227,0.0,0.028937595,0.0,0.09416217,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8550000,2.3765,2.7997313,4.7866025,4.1298275,2.1886363,5.499999,4.2334785,2.9757724,35.43961,27.447628,94.34375,27.50161,90.09218,21.957582,84.81787,21.863203,77.68456,30.400059,29.500053,0.095404185,0.095422834,0.0,0.032060184,0.0,0.0,0.047186527,0.034475833,0.0,0.028104285,0.0,0.093346514,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8553600,2.4926836,3.222622,5.271354,4.0900536,3.0100002,5.386815,4.2854753,2.9764838,36.254482,31.805082,77.0175,31.805082,69.46828,27.887766,87.84308,27.887766,61.28482,34.10617,33.206173,0.09387494,0.09389314,0.0,0.0,0.0,0.0,0.0,0.03611406,0.0,0.0,0.0,0.072456434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8557200,2.7119586,3.991747,5.10409,3.3748505,3.8608599,5.1948175,3.4988906,2.9766698,36.46801,32.370018,76.8627,32.370018,69.00916,28.172762,88.45117,28.172762,60.396194,34.659077,33.75908,0.09347272,0.09349081,0.0,0.0,0.0,0.0,0.0,0.035932668,0.0,0.0,0.0,0.070195384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8560800,3.0301995,4.6087093,4.9376726,3.4322703,3.729705,4.956042,2.6680298,2.976884,36.714825,30.592268,76.426704,30.553894,90.65006,31.826092,64.94004,31.826092,59.68621,33.159912,32.259914,0.09300709,0.093025036,0.0,0.0,0.0,0.0,0.04855524,0.0,0.0,0.0,0.0,0.087950245,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8564400,3.239987,4.9934907,4.7494698,4.394835,3.4069715,5.2332525,3.4073336,2.9766467,36.440266,30.741896,76.39685,30.704094,91.53,28.958134,64.56375,28.840326,73.23487,33.27595,32.375946,0.09352512,0.09354322,0.0,0.0,0.0,0.0,0.04816219,0.0,0.0,0.031679053,0.0,0.082967274,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8568000,3.549368,5.5000734,4.5738716,3.9129107,3.0698478,5.499999,4.726453,2.9796512,39.946842,30.500074,76.283936,30.500074,69.57046,32.522434,64.251144,32.41434,81.63519,44.035202,31.690073,0.08682945,0.08684565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030241461,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8571600,4.193668,5.5000734,4.4030166,3.24364,2.7433467,5.3238983,4.038858,2.9792,39.414482,30.500074,72.88013,30.500074,64.157745,35.125023,62.26185,35.125023,57.831776,43.87992,31.690073,0.08785746,0.08787395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8575200,4.577463,5.0678954,4.0561075,3.282419,2.0817127,4.9992666,2.5303545,2.9905295,24.678694,27.966377,60.733505,27.923532,82.20441,28.019245,55.68661,27.887537,65.15775,37.647392,29.352207,0.11490353,0.0,0.0,0.0,0.0,0.0,0.051529504,0.0,0.0,0.033645295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8578800,4.2666636,4.52051,3.357034,2.2986093,1.4222925,4.7901726,1.3974004,2.9897714,21.865995,27.284706,52.708008,27.239128,77.83202,17.433846,76.71784,17.311556,59.43378,34.709618,28.683052,0.11979487,0.0,0.0,0.0,0.0,0.0,0.053281847,0.03652556,0.0,0.032323983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8582400,3.6906848,3.517376,3.0337887,1.3423513,0.881879,4.771234,0.304788,2.9899108,22.375393,19.788258,80.68726,19.813255,97.13674,12.891811,75.98951,12.5996895,74.57015,34.96318,21.891657,0.11891437,0.0,0.0,0.035692424,0.0,0.03736998,0.037346046,0.034401566,0.0,0.025883397,0.02584451,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8586000,3.236666,2.3453918,3.212866,1.1576835,0.68237484,5.047171,0.24864258,2.9903529,24.023674,19.548397,84.584404,19.568136,99.27572,15.298981,78.23273,15.026416,79.412224,36.393074,21.552572,0.11604918,0.0,0.0,0.033235766,0.0,0.035339426,0.035315838,0.034491897,0.0,0.024933234,0.024894986,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8589600,2.9769702,1.2436961,3.577616,1.7507172,0.9287133,5.499999,1.234908,2.9905667,24.818443,19.09822,86.550804,19.11626,100.58074,17.755627,80.36662,17.542192,88.90562,37.034565,21.034325,0.114658594,0.0,0.0,0.031698745,0.0,0.033718783,0.03369548,0.034662187,0.0,0.021850374,0.021814302,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8593200,2.73805,0.44515878,4.0213284,2.6834044,1.3787044,5.499999,2.9512775,2.9899576,22.550648,24.65336,91.51953,24.674616,106.47119,17.154226,81.67423,16.972395,91.84128,27.815569,26.91557,0.11861091,0.0,0.0,0.03207969,0.0,0.033398904,0.033375658,0.033510037,0.0,0.020040091,0.020005377,0.09181991,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8596800,2.3557618,0.4683341,4.579257,3.7750401,2.0512495,5.499999,4.061219,2.9899993,22.706331,25.071949,92.00952,25.125872,87.81558,20.072453,83.37552,19.97663,75.11453,28.008717,27.108711,0.11834111,0.0,0.0,0.032033414,0.0,0.0,0.0471303,0.034213852,0.0,0.028336149,0.0,0.09113134,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8600400,2.0272098,0.60739076,5.1329165,4.4606543,2.7517927,5.416283,4.423002,2.9901063,23.098213,25.269495,92.494064,25.322603,88.20406,25.634373,85.91971,25.634373,60.51804,28.217257,27.317257,0.11766099,0.0,0.0,0.03184762,0.0,0.0,0.047022194,0.03592879,0.0,0.0,0.0,0.09338837,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8604000,1.8546156,1.2674714,5.145399,3.6247795,3.4731348,5.166996,3.3276453,2.9902272,23.54733,29.38292,75.82746,29.38292,67.9141,26.087132,86.57662,26.087132,59.411457,31.656494,30.756489,0.116879776,0.0,0.0,0.0,0.0,0.0,0.0,0.035813645,0.0,0.0,0.0,0.06719174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8607600,1.7044945,1.8673232,4.906828,3.2240784,3.883426,5.0505567,2.7216637,2.989962,22.578375,27.273188,73.373314,27.233677,85.88003,25.66097,63.500137,25.540783,68.73083,29.777739,28.877739,0.11856287,0.0,0.0,0.0,0.0,0.0,0.04932357,0.0,0.0,0.032022797,0.0,0.076593935,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8611200,1.4490682,2.1567986,4.5596957,3.552086,3.228452,5.299611,3.0688798,2.9897296,21.721735,27.273949,70.1693,27.233362,84.477776,24.806181,61.24915,24.68492,67.32714,29.742987,28.842987,0.1200438,0.0,0.0,0.0,0.0,0.0,0.050048828,0.0,0.0,0.032177813,0.0,0.069129534,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8614800,1.130683,2.3593442,4.1060953,3.42042,2.349194,5.417688,2.8759334,2.9892783,20.074404,27.173946,61.24302,27.131641,82.12414,23.128521,56.121925,23.005566,64.787704,29.57921,28.67921,0.12287351,0.0,0.0,0.0,0.0,0.0,0.051179986,0.0,0.0,0.03241909,0.0,0.053862166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8618400,0.84514225,2.5036612,3.4174862,2.4279966,1.4449422,5.1934876,1.7044607,2.9720097,31.247652,27.318048,52.625473,27.272596,78.03633,15.709486,76.11265,15.5907345,59.506157,29.754963,28.854958,0.10313833,0.103159286,0.0,0.0,0.0,0.0,0.053202685,0.035900205,0.0,0.0318159,0.0,0.05785341,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8622000,0.40192282,2.1781368,3.0429416,1.4839334,0.9138584,5.0650115,0.44204473,2.9722097,31.46986,24.81143,82.19278,24.840796,100.09428,10.950981,75.36371,10.669701,73.98474,28.109032,27.20903,0.10273366,0.10275449,0.0,0.037637744,0.0,0.03900039,0.03897619,0.033609472,0.0,0.02536066,0.025322124,0.07248963,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8625600,0.026248071,1.7203693,3.2830014,1.3919576,0.7133125,5.317545,0.3159687,2.9732468,32.613075,25.134653,86.37686,25.15968,102.81579,12.830773,77.249176,12.566984,78.02011,28.380842,27.480843,0.100642614,0.10066281,0.0,0.035496034,0.0,0.03709723,0.037073348,0.033600014,0.0,0.02449666,0.024458708,0.08004762,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8629200,-1.4892578e-06,1.1338563,3.676847,2.0263002,0.86912626,5.499999,1.2265364,2.9721398,31.392536,24.277914,88.54173,24.300972,104.220535,12.360522,78.224205,12.164777,85.51067,27.367886,26.467886,0.10287455,0.102895424,0.0,0.03371029,0.0,0.03515658,0.035133023,0.032683887,0.0,0.020853903,0.020818572,0.06686349,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8632800,-1.4892578e-06,0.73965245,4.153646,3.0345829,1.2595954,5.499999,2.8330243,2.9736142,33.019356,24.792337,91.677635,24.813736,106.66614,15.542696,81.0245,15.366423,90.83423,27.898718,26.998718,0.099895746,0.09991572,0.0,0.032067657,0.0,0.033346448,0.033323213,0.032915685,0.0,0.019707004,0.019672547,0.0832528,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8636400,-1.4892578e-06,0.7798221,4.713863,3.9624054,1.9343449,5.499999,4.0304585,2.9745724,34.089005,25.449972,93.3093,25.501719,89.35443,19.916145,83.91296,19.824299,76.83522,28.378178,27.478178,0.09791978,0.09793916,0.0,0.03143149,0.0,0.0,0.046468463,0.033796564,0.0,0.027694078,0.0,0.09223702,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
