,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
1461600,0.06973844,2.9982867,4.2136607,3.4148295,1.3685098,5.499999,3.0455787,2.974549,34.062782,26.866714,92.48746,26.89027,108.18269,19.567455,82.66864,19.470991,74.305954,29.978968,29.078968,0.09796836,0.09798776,0.0,0.032871556,0.0,0.033886317,0.03386299,0.03433405,0.0,0.028438484,0.0,0.079620644,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1465200,0.12945573,2.9467037,4.7907047,4.1790714,2.0453708,5.499999,4.1726823,2.9748561,34.40358,27.424349,94.285934,27.478695,90.38065,20.194803,84.07393,20.103567,77.39713,30.292158,29.392159,0.097335935,0.09735514,0.0,0.03208247,0.0,0.0,0.0470114,0.03386733,0.0,0.027595375,0.0,0.08011871,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1468800,0.3132259,3.2826228,5.2703404,4.064334,2.8549585,5.3968334,4.3476763,2.9756885,35.34698,31.153564,76.94634,31.153564,69.58613,26.145216,87.01568,26.145216,61.26817,33.412727,32.512726,0.09557746,0.095596164,0.0,0.0,0.0,0.0,0.0,0.035597704,0.0,0.0,0.0,0.06429174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1472400,0.5887347,3.9650788,5.096993,3.369167,3.683773,5.200817,3.5354652,2.9758747,35.55612,31.687048,76.76379,31.687048,68.952484,26.505297,87.53345,26.505297,60.671192,33.93743,33.037434,0.09518606,0.09520465,0.0,0.0,0.0,0.0,0.0,0.035507854,0.0,0.0,0.0,0.062467474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1476000,0.9280349,4.4910793,4.923171,3.4344654,3.7977102,4.9770727,2.7994635,2.9761257,35.84488,30.107107,76.631004,30.069118,90.654594,30.173565,65.00102,30.173565,59.88794,32.62621,31.726212,0.09464478,0.0946632,0.0,0.0,0.0,0.0,0.048291907,0.0,0.0,0.0,0.0,0.08031526,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1479600,1.215808,4.799986,4.7523723,4.3833194,3.4713488,5.1397047,3.2054017,2.9758513,35.533863,30.192488,76.34054,30.154638,90.918465,27.3214,64.66553,27.206388,73.00212,32.680176,31.780174,0.09522777,0.095246375,0.0,0.0,0.0,0.0,0.048194796,0.0,0.0,0.031271335,0.0,0.074939415,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1483200,1.5042695,5.4038005,4.5723925,3.8940468,3.1438432,5.499999,4.470348,2.976456,36.222984,32.964935,76.14665,32.964935,69.55354,28.362383,64.34885,28.260302,80.40828,35.20585,34.305847,0.09393421,0.093952425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293207,0.0,0.060446665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1486800,2.1068466,5.50005,4.391343,3.2227762,2.8184025,5.3568544,4.1576877,2.9782698,38.31917,30.50005,73.13508,30.50005,63.63222,33.27679,62.50979,33.27679,57.82823,42.169262,31.69005,0.08995945,0.08997652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490400,2.6408885,5.055026,4.0561914,3.2623365,2.1744232,5.0057874,2.5093696,2.975391,35.011467,27.954271,61.453743,27.911446,82.21312,27.26497,55.924366,27.134575,65.08589,38.258793,29.34003,0.09620416,0.09622304,0.0,0.0,0.0,0.0,0.051519334,0.0,0.0,0.033464234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1494000,2.7000291,4.5077434,3.3738143,2.2825358,1.4335476,4.800851,1.3847965,2.9743862,33.87945,27.274727,52.46509,27.229204,77.89956,18.565134,77.02048,18.441296,59.7732,37.055202,28.672812,0.09830799,0.098327495,0.0,0.0,0.0,0.0,0.05324598,0.03698044,0.0,0.03254438,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1497600,2.4734614,3.508981,3.030068,1.3490765,0.918593,4.802832,0.37643942,2.9749815,34.549572,19.778332,80.7742,19.80287,97.0846,13.869696,76.41871,13.572276,74.87923,37.488846,21.881588,0.097064555,0.09708369,0.0,0.035637125,0.0,0.03740401,0.037380077,0.034726202,0.0,0.026135951,0.026096897,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1501200,2.3696864,2.3368618,3.2146242,1.1411822,0.74366415,5.0827875,0.303802,2.9760141,35.71539,19.505796,84.312065,19.526102,99.17723,15.607985,78.41836,15.333783,79.51921,38.497345,21.51384,0.094887614,0.09490611,0.0,0.033377655,0.0,0.03538968,0.035366084,0.034565117,0.0,0.025014006,0.024975702,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1504800,2.459346,1.2334269,3.5675142,1.7107382,0.9952209,5.499999,1.303127,2.9768605,36.683487,19.136135,86.72247,19.154255,100.76153,18.364697,80.68623,18.151058,89.49127,39.550976,21.06734,0.09306627,0.09308424,0.0,0.031611215,0.0,0.03358154,0.03355826,0.034831453,0.0,0.021861577,0.021825498,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1508400,2.5352485,0.49717888,4.017282,2.676363,1.4646991,5.499999,3.021292,2.9754047,35.02718,24.81174,91.35326,24.833853,106.56642,21.457596,83.38219,21.358002,74.70215,28.090017,27.190018,0.09617486,0.09619373,0.0,0.03228812,0.0,0.03346093,0.033437677,0.035024807,0.0,0.028932767,0.0,0.107486606,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1512000,2.4389007,0.65429485,4.571369,3.7813187,2.144704,5.499999,4.148609,2.9753768,34.99359,25.585392,92.108055,25.640476,88.041756,21.522587,84.03742,21.424389,75.43326,28.614004,27.714005,0.09623754,0.096256435,0.0,0.03230042,0.0,0.0,0.047292247,0.03468108,0.0,0.028713603,0.0,0.103543185,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1515600,2.4035122,0.9089491,5.1298094,4.4761415,2.8722227,5.3959217,4.3291655,2.9755118,35.14776,25.836948,92.32059,25.892342,88.5099,26.951864,86.71449,26.951864,60.448063,28.863161,27.963161,0.0959498,0.095968604,0.0,0.032325257,0.0,0.0,0.04717088,0.03622175,0.0,0.0,0.0,0.10332798,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1519200,2.5343509,1.6706282,5.1338,3.6266398,3.6205583,5.1453605,3.251678,2.976042,35.751034,30.681273,76.0921,30.681273,68.04243,27.475405,87.28045,27.475405,59.625813,33.00759,32.107594,0.09482078,0.09483926,0.0,0.0,0.0,0.0,0.0,0.036197938,0.0,0.0,0.0,0.077009775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1522800,2.7065496,2.3857985,4.9118414,3.2230551,3.788818,5.05571,2.760973,2.975428,35.05021,28.325174,73.28494,28.284994,86.0634,27.525917,63.498825,27.402939,69.1745,30.90461,30.004604,0.096131876,0.09615073,0.0,0.0,0.0,0.0,0.04977504,0.0,0.0,0.032422177,0.0,0.088505335,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1526400,2.7402265,2.7969177,4.560951,3.5489888,3.1442432,5.323675,3.1364105,2.9750373,34.609074,28.497414,69.99986,28.456081,84.73031,27.273943,61.221428,27.148657,67.74007,31.058153,30.158154,0.09695388,0.09697298,0.0,0.0,0.0,0.0,0.05054119,0.0,0.0,0.032749165,0.0,0.08468889,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1530000,2.6916203,3.1593978,4.100942,3.441907,2.27678,5.4607644,2.986066,2.9741166,33.577873,28.474667,61.45534,28.43166,82.49451,26.33871,56.05447,26.21029,65.184814,30.997362,30.09736,0.09886574,0.09888542,0.0,0.0,0.0,0.0,0.051635526,0.0,0.0,0.0331896,0.0,0.0769742,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1533600,2.446263,3.3995366,3.417542,2.4552414,1.4414914,5.2343407,1.8427871,2.9727213,32.032413,28.244211,51.938015,28.198242,78.25755,16.858206,76.533646,16.737707,59.769413,30.698338,29.798332,0.10170663,0.10172715,0.0,0.0,0.0,0.0,0.053527918,0.03630806,0.0,0.03206771,0.0,0.061111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1537200,1.9779941,3.0990713,3.0428858,1.5076343,0.91981155,5.080927,0.5142636,2.9729166,32.248074,25.783361,82.22523,25.814592,100.72296,12.037565,75.70918,11.751797,74.51221,29.110388,28.210388,0.10131191,0.101332314,0.0,0.03813807,0.0,0.03926184,0.0392376,0.034057926,0.0,0.02557811,0.025539426,0.07468874,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1540800,1.5724885,2.6537867,3.2818573,1.4606138,0.7184657,5.348408,0.4398123,2.973977,33.42056,26.124763,86.84325,26.150436,103.499016,14.0245,77.87687,13.757763,78.853,29.398119,28.498116,0.099156246,0.099176,0.0,0.035795227,0.0,0.037349526,0.037325602,0.03394309,0.0,0.024644267,0.024606217,0.08251057,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1544400,1.3296988,2.362386,3.7045012,2.1680684,0.9534467,5.499999,1.5610741,2.9744701,33.97395,26.211884,89.3158,26.236677,105.5692,16.408583,79.84931,16.20146,88.27843,29.439425,28.539425,0.098133,0.09815245,0.0,0.03440829,0.0,0.03567596,0.035652317,0.03416938,0.0,0.021499187,0.021463372,0.086526,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1548000,1.186954,2.1616588,4.1957827,3.2195392,1.4070562,5.499999,3.0750282,2.974963,34.52814,26.309612,92.13625,26.333202,107.82,20.445494,83.01716,20.347374,74.396065,29.480877,28.580877,0.097104415,0.09712356,0.0,0.03274214,0.0,0.033699907,0.03367661,0.034647007,0.0,0.028700724,0.0,0.090292215,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1551600,1.1797451,2.2146182,4.762809,4.0744543,2.09134,5.499999,4.171287,2.9751678,34.754936,26.811094,94.04724,26.864216,89.813446,20.930172,84.30434,20.8376,77.50736,29.73729,28.83729,0.09668236,0.09670138,0.0,0.03183988,0.0,0.0,0.04698431,0.0341704,0.0,0.027812617,0.0,0.090193994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1555200,1.3050677,2.5776799,5.2792425,4.136041,2.8918214,5.3956985,4.339537,2.9759536,35.648674,31.018316,76.99591,31.018316,69.89667,26.849257,87.336876,26.849257,61.27245,33.311047,32.41105,0.095012695,0.095031224,0.0,0.0,0.0,0.0,0.0,0.035814796,0.0,0.0,0.0,0.07089211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1558800,1.5448159,3.3302014,5.1095505,3.4701657,3.725138,5.200529,3.5299492,2.976149,35.87259,31.568213,76.82178,31.568213,69.02003,27.141378,87.89891,27.141378,60.64764,33.849007,32.949005,0.09459273,0.09461113,0.0,0.0,0.0,0.0,0.0,0.03566186,0.0,0.0,0.0,0.068606384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1562400,1.8635684,3.9732273,4.9393654,3.2952926,3.78013,4.975501,2.7801626,2.9763815,36.133408,29.868652,76.636734,29.830807,90.60042,30.785002,64.96335,30.785002,59.843494,32.420918,31.520916,0.09410271,0.09412099,0.0,0.0,0.0,0.0,0.04819241,0.0,0.0,0.0,0.0,0.085893944,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1566000,2.1094,4.344758,4.7675805,4.2534018,3.451285,5.148244,3.2471013,2.9760933,35.80518,30.012062,76.56061,29.974543,91.15962,27.954124,64.58978,27.838146,73.15081,32.533333,31.633333,0.094719216,0.09473768,0.0,0.0,0.0,0.0,0.047965325,0.0,0.0,0.031413287,0.0,0.08105042,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1569600,2.3598778,4.957855,4.603302,3.9995751,3.1054735,5.499999,4.501406,2.9767165,36.52093,32.940605,76.27147,32.940605,69.54113,28.955273,64.28108,28.851595,80.22872,35.206356,34.306355,0.09337302,0.09339108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029566979,0.0,0.0656311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1573200,2.7959208,5.500013,4.4290338,3.3034596,2.7748797,5.3454595,4.1323495,2.9785767,38.67957,30.500013,72.83377,30.500013,63.948044,33.874237,62.383118,33.874237,57.811108,42.738285,31.690014,0.08926978,0.08928667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576800,3.321847,5.0887313,4.0799665,3.2619364,2.1247146,4.994346,2.5120766,2.9757164,35.380486,27.991547,61.14364,27.948792,82.34719,27.8432,56.071735,27.711395,64.930244,38.859062,29.376972,0.095514804,0.09553348,0.0,0.0,0.0,0.0,0.05147208,0.0,0.0,0.033658892,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1580400,3.366151,4.5419693,3.390018,2.302423,1.4425796,4.7739506,1.3412735,2.9747257,34.258694,27.307323,52.62137,27.261768,77.88683,19.088564,77.35531,18.963388,59.609863,37.647392,28.705559,0.09760498,0.09762428,0.0,0.0,0.0,0.0,0.053266957,0.03708338,0.0,0.03273383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1584000,3.1302865,3.5534668,3.0303564,1.3507415,0.9557907,4.78421,0.31413627,2.9753072,34.914284,19.839575,80.773766,19.86464,97.23992,14.403021,76.56393,14.103193,75.108444,38.09625,21.941454,0.09638542,0.09640435,0.0,0.035672348,0.0,0.03732772,0.0373038,0.034953296,0.0,0.026249664,0.026210535,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1587600,3.0206654,2.382594,3.2148287,1.1757754,0.77498317,5.0769925,0.2783803,2.9763582,36.111057,19.544588,84.392044,19.564602,99.17247,16.065338,78.533714,15.787955,79.58324,39.09114,21.553152,0.09414473,0.094163015,0.0,0.033352274,0.0,0.0354281,0.035404496,0.034766745,0.0,0.025170218,0.02513181,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1591200,3.1028,1.2783684,3.57037,1.7409502,1.0106152,5.499999,1.3108661,2.9771397,37.008575,19.10376,86.31253,19.122513,100.557465,18.78067,80.85259,18.565596,89.7422,40.058937,21.043327,0.09245179,0.09246958,0.0,0.031857695,0.0,0.03374621,0.033722907,0.034977168,0.0,0.021940935,0.021904796,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1594800,3.1805625,0.50425285,4.003562,2.682186,1.4761125,5.499999,3.0284543,2.975656,35.31162,24.860222,91.440254,24.881933,106.543465,21.985516,83.67909,21.884737,74.65828,28.160692,27.260689,0.09564358,0.0956623,0.0,0.03226353,0.0,0.0335323,0.033509035,0.03515881,0.0,0.029118767,0.0,0.110224456,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1598400,3.0612442,0.6875254,4.5615463,3.773654,2.1707678,5.499999,4.1280804,2.9756932,35.350704,25.71078,92.03732,25.766544,88.18817,22.090073,84.27612,21.991577,75.861496,28.760693,27.86069,0.095570505,0.0955892,0.0,0.03242536,0.0,0.0,0.04728127,0.034872904,0.0,0.028760567,0.0,0.10617611,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1602000,3.009238,0.96844316,5.11515,4.4838805,2.893942,5.4017634,4.345025,2.9758096,35.483067,25.986498,92.56958,26.04162,88.73999,27.474173,86.80358,27.474173,60.413208,29.028101,28.1281,0.095322855,0.095341474,0.0,0.032261655,0.0,0.0,0.04712566,0.036462285,0.0,0.0,0.0,0.10561309,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1605600,3.1226451,1.7481769,5.1448784,3.6169753,3.6337855,5.1470995,3.2462177,2.976293,36.036243,30.947311,76.0583,30.947311,68.01679,27.971123,87.409744,27.971123,59.700413,33.284737,32.38474,0.094285354,0.09430367,0.0,0.0,0.0,0.0,0.0,0.036401752,0.0,0.0,0.0,0.07894337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1609200,3.2882304,2.4833508,4.920092,3.2297616,3.776772,5.0463524,2.7527874,2.9756792,35.336742,28.53777,73.41643,28.497498,86.157005,28.075502,63.348015,27.951784,69.3439,31.1316,30.2316,0.09559662,0.09561531,0.0,0.0,0.0,0.0,0.04983584,0.0,0.0,0.032527663,0.0,0.09066727,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1612800,3.3030946,2.91678,4.5746527,3.550291,3.1185796,5.3212657,3.1678598,2.9753304,34.93883,28.71648,70.34387,28.675058,84.83614,27.783377,61.192936,27.657528,67.960236,31.290506,30.390501,0.09633964,0.09635856,0.0,0.0,0.0,0.0,0.050598007,0.0,0.0,0.03282845,0.0,0.08675964,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1616400,3.2420657,3.3006356,4.1259823,3.4525666,2.2401402,5.484977,3.029989,2.974363,33.855167,28.686123,61.6906,28.643126,82.71738,26.816868,55.959293,26.688179,65.525536,31.219194,30.319195,0.09835295,0.09837247,0.0,0.0,0.0,0.0,0.051629987,0.0,0.0,0.033226606,0.0,0.07878916,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1620000,2.9774446,3.5575595,3.4478285,2.5031457,1.4350824,5.279566,1.9126619,2.9729679,32.303074,28.432888,52.490726,28.386839,78.34196,17.211012,76.643875,17.089987,59.854527,30.897423,29.997423,0.10121116,0.10123154,0.0,0.0,0.0,0.0,0.053575758,0.03644284,0.0,0.032143295,0.0,0.06323583,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1623600,2.503604,3.2958639,3.0450158,1.5301353,0.9392429,5.1128225,0.5478243,2.9731493,32.502068,26.032728,82.324265,26.063934,100.820816,12.309726,75.744995,12.021055,74.42088,29.371922,28.471916,0.100846335,0.1008666,0.0,0.03821743,0.0,0.039375726,0.03935147,0.034200016,0.0,0.025718093,0.025679316,0.076004736,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1627200,2.0875037,2.8612857,3.2864802,1.454791,0.7284651,5.3701653,0.49550194,2.9742281,33.70352,26.37792,86.78604,26.404812,103.813736,14.327012,77.84549,14.058494,78.93777,29.661047,28.761047,0.098633505,0.09865311,0.0,0.03597117,0.0,0.037300248,0.03727633,0.034143616,0.0,0.024732735,0.024694625,0.08378244,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1630800,1.8338586,2.5824237,3.7066405,2.180198,0.96811557,5.499999,1.6056854,2.9747164,34.248592,26.458809,89.25347,26.484253,105.71259,16.767817,80.07375,16.559326,88.481995,29.70159,28.80159,0.09762373,0.09764303,0.0,0.034591734,0.0,0.035766024,0.035742365,0.034250118,0.0,0.02157585,0.021539979,0.08802547,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1634400,1.683012,2.3945794,4.198192,3.235473,1.4299107,5.499999,3.1069424,2.9752002,34.79455,26.555473,92.20446,26.579197,107.94241,20.85685,83.23755,20.757862,74.39084,29.74128,28.841276,0.096608564,0.09662757,0.0,0.032853838,0.0,0.03381756,0.03379424,0.034759145,0.0,0.028837958,0.0,0.09176186,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1638000,1.6628784,2.4624867,4.766204,4.0921836,2.1155524,5.499999,4.229646,2.9754374,35.063755,27.082714,94.34123,27.135721,90.033455,21.373884,84.52708,21.28062,77.62745,30.016985,29.116983,0.096106604,0.09612545,0.0,0.031825326,0.0,0.0,0.047014296,0.03430209,0.0,0.027924145,0.0,0.09141681,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1641600,1.7898195,2.849333,5.277633,4.1224885,2.9369256,5.385225,4.299651,2.976177,35.902344,31.343576,77.06453,31.343576,69.64987,27.264376,87.4885,27.264376,61.17479,33.639465,32.739464,0.09453686,0.094555266,0.0,0.0,0.0,0.0,0.0,0.03596325,0.0,0.0,0.0,0.071486935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1645200,2.0201821,3.6081703,5.113327,3.4360375,3.7759628,5.1847534,3.4729016,2.9763582,36.110767,31.89476,76.80677,31.89476,69.067154,27.558144,88.01099,27.558144,60.44554,34.178417,33.27842,0.09414528,0.09416357,0.0,0.0,0.0,0.0,0.0,0.03583435,0.0,0.0,0.0,0.06916026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1648800,2.337614,4.240262,4.941551,3.3458848,3.7543826,4.947986,2.6828847,2.9765909,36.37732,30.163258,76.53678,30.125088,90.48039,31.209469,64.928894,31.209469,59.791412,32.72186,31.821861,0.09364364,0.093661785,0.0,0.0,0.0,0.0,0.04841586,0.0,0.0,0.0,0.0,0.08666808,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1652400,2.562084,4.612858,4.7625856,4.293055,3.426905,5.202966,3.3999293,2.9763258,36.073433,30.312904,76.53479,30.275288,91.3339,28.368694,64.60302,28.251879,73.141464,32.839222,31.93922,0.09421546,0.09423376,0.0,0.0,0.0,0.0,0.048034303,0.0,0.0,0.03153503,0.0,0.081818566,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1656000,2.810785,5.247661,4.5973024,3.974358,3.0941439,5.499999,4.6913576,2.9769163,36.747036,33.25955,76.27323,33.25955,69.45926,29.351645,64.31766,29.248058,80.67019,35.527016,34.627014,0.092946276,0.09296422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029553153,0.0,0.06597868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1659600,3.3602352,5.499934,4.424169,3.2755914,2.7723496,5.326298,4.012385,2.9788465,38.998592,30.499933,72.908585,30.499933,64.17013,34.402416,62.422955,34.402416,57.659218,43.222313,31.689934,0.0886577,0.088674404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663200,3.8711622,5.080206,4.0777993,3.2765124,2.1289284,5.0265026,2.5448837,2.976028,35.733135,27.982157,60.840515,27.939388,82.314384,28.391163,55.857998,28.258928,65.254036,39.38473,29.367666,0.094854355,0.09487284,0.0,0.0,0.0,0.0,0.051483512,0.0,0.0,0.03371804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1666800,3.9124296,4.5333,3.3809302,2.2948606,1.4380032,4.8269334,1.4080695,2.9749677,34.532314,27.294678,52.524418,27.249039,77.76349,19.521229,77.41547,19.395237,59.619965,38.12239,28.693285,0.097096644,0.097115785,0.0,0.0,0.0,0.0,0.053318143,0.037285186,0.0,0.032849636,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1670400,3.672128,3.5387,3.029975,1.3410212,0.94162416,4.8091016,0.384225,2.9756048,35.253185,19.805233,80.66336,19.830353,97.15025,14.828172,76.64856,14.528055,75.49668,38.608135,21.909159,0.09575281,0.09577156,0.0,0.03571573,0.0,0.03737291,0.037348982,0.03515056,0.0,0.026263421,0.026224282,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1674000,3.5579906,2.366409,3.2067735,1.1683713,0.75109625,5.1177154,0.36803994,2.9765954,36.38306,19.519878,84.20623,19.54051,99.17156,16.47887,78.76253,16.19971,79.776825,39.546787,21.529726,0.09363281,0.093650945,0.0,0.033451453,0.0,0.035407513,0.035383917,0.034875102,0.0,0.025256982,0.025218515,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1677600,3.6334605,1.2624949,3.5530128,1.7297417,1.00962,5.499999,1.3943028,2.9773629,37.265526,19.144678,86.62817,19.16298,100.72639,19.24453,81.11669,19.02834,90.07758,40.502163,21.078112,0.09196507,0.09198272,0.0,0.0316786,0.0,0.033624977,0.033601694,0.035093267,0.0,0.022002451,0.021966267,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1681200,3.698317,0.5136197,3.9994879,2.6788,1.4874141,5.499999,3.063001,2.975907,35.593357,24.921322,91.4581,24.943218,106.614365,22.427649,83.96024,22.326742,75.04206,28.242111,27.342112,0.095116325,0.095134884,0.0,0.03229117,0.0,0.033520207,0.033496942,0.0352516,0.0,0.02913774,0.0,0.112805285,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1684800,3.568018,0.7224581,4.555752,3.7734122,2.1961522,5.499999,4.221516,2.9759212,35.61172,25.82156,92.06188,25.877407,88.04782,22.48237,84.30023,22.384027,76.32631,28.88995,27.98995,0.095081925,0.095100485,0.0,0.03248023,0.0,0.0,0.04742113,0.03508617,0.0,0.028737046,0.0,0.108326755,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1688400,3.511877,1.0253559,5.111671,4.4667,2.912462,5.3828526,4.248603,2.9760141,35.71789,26.119774,92.64524,26.174974,88.730095,27.934093,86.94237,27.934093,60.414707,29.178328,28.278328,0.09488293,0.09490143,0.0,0.032298695,0.0,0.0,0.04720619,0.036639664,0.0,0.0,0.0,0.10768935,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
